main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista
135,Auckland St,3,North Dorchester,08:00,12:00,Even,Belfort St,Savin Hill Ave,0.1634,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,AUCKL1,0,863
136,Auckland St,3,North Dorchester,08:00,12:00,Odd,Belfort St,Savin Hill Ave,0.1634,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,AUCKL1,0,863
137,Ames St,7,South Dorchester,08:00,12:00,Even,Westview St,Dead End,0.3042,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,AMES 1,0,1606
138,Almont St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Walk Hill St,0.5839,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ALMON1,0,3083
139,Bennington St,9,East Boston,12:00,16:00,Even,Neptune Rd,Saratoga St,1.0610,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BENNI4,908,6510
140,Belmore Ter,2,Jamaica Plain,08:00,12:00,Even,Boylston St,Oakview Ter,0.0589,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BELMO2,0,311
141,Austin St,1C,Charlestown,12:00,16:00,Even,Main St,Rutherford Ave,0.1258,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,AUSTI3,0,664
142,Austin St,1C,Charlestown,12:00,16:00,Odd,Main St,Rutherford Ave,0.1258,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,AUSTI3,0,664
143,Brooks St,9,East Boston,12:00,16:00,Odd,Chelsea St,Princeton St,0.2093,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:16:09+00,BROOK12,222,1327
144,Bucknam St,10M,Mission Hill,12:00,16:00,Even,Lawn St,Fisher Ave,0.0803,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2018-09-24 17:15:00+00,BUCKN1,0,424
145,Chesterton St,10R,Roxbury,12:00,16:00,Odd,Massachusetts Ave,Allerton St,0.1087,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,CHEST4,0,574
146,Bowdoin St,1H,Beacon Hill,00:01,07:00,Odd,Derne St,Beacon St,0.1057,,t,t,t,t,t,t,f,f,f,t,f,f,f,f,t,t,2012-02-29 15:06:53+00,BOWDO4,626,1184
147,Arcola St,2,Jamaica Plain,12:00,16:00,Even,Day St,Dead End,0.0608,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ARCOL1,0,321
148,Cleveland St,10R,Roxbury,08:00,12:00,Even,Winthrop St,Moreland St,0.0676,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CLEVE2,0,357
149,Chaucer St,9,East Boston,12:00,16:00,Even,Curtis St,Moore St,0.1127,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CHAUC1,0,595
150,Charter St,1N,North End,08:00,12:00,Odd,Hanover St,Commercial St,0.2591,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,t,2019-07-01 14:17:21+00,CHART1,0,1368
151,Bentham Rd,3,North Dorchester,08:00,12:00,Even,Draper St,Mount Ida Rd,0.0561,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BENTH1,0,296
152,Border St,9,East Boston,08:00,12:00,Even,Central Sq,Dead End,0.5587,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2023-07-20 12:09:03+00,BORDE1,1748,4698
153,Blossom Ct,1W,West End,02:00,07:00,,Blossom St,Emerson Pl,0.0511,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BLOSS3,0,270
154,Callender St,7,South Dorchester,08:00,12:00,Odd,Tucker St,Don St,0.3741,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CALLE1,0,1975
155,Arbutus St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Irma St,0.1438,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ARBUT1,0,759
156,Adams St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Leedsville St,0.3045,,f,f,t,f,t,f,f,f,f,t,t,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS1,195,1803
157,Castleton St,2,Jamaica Plain,12:00,16:00,Odd,South Huntington Ave,Jamaicaway,0.1496,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CASTL4,0,790
158,Annapolis St,3,North Dorchester,12:00,16:00,Even,Sumner St,Bakersfield St,0.0650,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ANNAP1,0,343
159,Anson St,2,Jamaica Plain,08:00,12:00,Even,South St,Dead End,0.0564,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2021-03-25 12:08:47+00,ANSON1,0,298
160,Cedar St,1C,Charlestown,12:00,16:00,Even,High St,Bartlett St,0.0852,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CEDAR4,0,450
161,Adams St,10R,Roxbury,08:00,12:00,Odd,Eustis St,Forest St,0.1097,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS5,563,1142
162,Claremont Park,1S,South End,08:00,12:00,Odd,Columbus Ave,Claremont St,0.0970,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,CLARE2,0,512
163,Cambridge St,1C,Charlestown,05:00,07:00,Odd,Alford St,Crescent St,0.4205,,f,t,t,t,t,t,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CAMBR3,0,2220
164,Chestnut Hill Ave,4,Allston/Brighton,12:00,16:00,Even,Commonwealth Ave,Brookline Town Line,0.2331,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CHEST6,4451,5682
165,Almont St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Walk Hill St,0.5839,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ALMON1,0,3083
166,Adams St,10R,Roxbury,08:00,12:00,Even,Eustis St,Forest St,0.1097,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ADAMS5,563,1142
167,Anderson St,1H,Beacon Hill,08:00,12:00,Even,Cambridge St,Myrtle St,0.1252,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,ANDER1,0,661
168,Clarkson St,3,North Dorchester,12:00,16:00,Even,Quincy St,Barry St,0.2691,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CLARK3,318,1739
170,Brewer St,2,Jamaica Plain,12:00,16:00,Even,Burroughs St,Eliot St,0.1146,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BREWE1,0,605
172,Bromfield St,1F,Downtown,00:01,07:00,,Washington St,Tremont St,0.1093,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BROMF1,0,577
173,City Sq,1C,Charlestown,00:01,07:00,,New Rutherford Ave,Chelsea St,0.1123,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CITY 3,0,593
174,Canal St,1W,West End,00:01,07:00,,Market St,Causeway St,0.1697,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CANAL1,107,1003
175,Chipman St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Torrey St,0.1223,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CHIPM1,0,646
176,Beethoven St,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Arcadia St,0.1047,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2018-04-05 17:29:25+00,BEETH1,0,553
177,Clarkwood St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.1975,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CLARK4,0,1043
178,Bowdoin St,1H,Beacon Hill,00:01,07:00,Even,Cambridge St,Derne St,0.1186,,f,t,t,t,t,t,f,f,t,f,f,f,f,f,t,t,2012-02-29 15:06:53+00,BOWDO4,0,626
179,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Ext,Kingston St,Harrison Avenue Ext,0.1170,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVENU2,0,618
180,Annapolis St,3,North Dorchester,12:00,16:00,Odd,Sumner St,Bakersfield St,0.0650,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ANNAP1,0,343
181,Chestnut Ave,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Mozart St,0.2350,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2017-04-11 15:41:27+00,CHEST5,0,1241
182,Archdale Rd,2,Jamaica Plain,12:00,16:00,Even,Washington St,Dead End,0.1456,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARCHD1,512,1281
183,Arcadia Park,3,North Dorchester,08:00,12:00,Odd,Draper St,Ditson St,0.0835,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-06-19 13:15:20+00,ARCAD1,0,441
184,Appleton St,1S,South End,12:00,16:00,Even,Tremont St,West Canton St,0.3938,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,APPLE1,0,2079
185,Ackley Pl,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Dead End,0.0455,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ACKLE1,0,240
186,Centre St,10R,Roxbury,08:00,12:00,Odd,Dudley St,Columbus Ave,0.5430,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CENTR6,0,2867
188,Cleveland St,10R,Roxbury,08:00,12:00,Odd,Winthrop St,Moreland St,0.0676,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CLEVE2,0,357
189,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Odd,Harrison Avenue Ext,Dead End,0.0496,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVENU2,618,880
190,Burbank St,10F,Fenway/Kenmore,12:00,16:00,Odd,Edgerly Rd,Hemenway St,0.1328,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BURBA1,0,701
191,Braintree St,4,Allston/Brighton,08:00,12:00,Odd,Franklin St,Everett St,0.2727,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRAIN3,0,1440
192,Brook Marshall Rd,10R,Roxbury,08:00,12:00,Even,Raynor Cir,Sojourner Truth Ct,0.0938,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,BROOK4,273,768
193,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd Side Median,Commonwealth Ave,Cambridge St,0.6739,,t,t,t,t,t,t,f,f,t,f,f,f,f,f,t,f,2012-02-29 15:06:53+00,BRIGH3,0,3558
194,Church St,3,North Dorchester,08:00,12:00,Odd,Adams St,East St,0.2900,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CHURC3,0,1531
195,Boston St,5,South Boston,09:00,13:00,Even,Dorchester Ave,Songin Father Anthony Way,0.1057,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2019-03-15 13:16:39+00,BOSTO1,0,558
196,Archdale Rd,2,Jamaica Plain,12:00,16:00,Odd,South St,Washington St,0.0970,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARCHD1,0,512
197,Bower St,10R,Roxbury,12:00,16:00,Odd,Walnut Ave,Walnut Ave,0.0903,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,BOWER1,0,477
198,Bremen St,9,East Boston,12:00,16:00,Odd,Sumner St,Porter St,0.3470,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BREME1,0,1832
199,Brookside Ave,2,Jamaica Plain,08:00,12:00,Even,Boylston St,Green St,0.6477,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BROOK15,0,3420
200,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd,Commonwealth Ave,Cambridge St,0.6739,,t,t,t,t,t,t,f,f,f,f,f,t,f,f,t,f,2012-02-29 15:06:53+00,BRIGH3,0,3558
201,Arlington Ave,1C,Charlestown,08:00,12:00,Odd,Alford St,Somerville Town Line,0.1898,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARLIN2,0,1002
202,Border St,9,East Boston,08:00,12:00,Odd,Central Sq,Dead End,0.5587,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2023-07-20 12:08:54+00,BORDE1,1748,4698
203,Charlesgate East,1B,Back Bay,00:01,07:00,,Back St,Newbury St,0.2127,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CHARL21,107,1230
204,Church St,1B,Back Bay,00:01,07:00,,Stuart St,Columbus Ave,0.0392,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CHURC4,881,1088
205,Boylston St,10F,Fenway/Kenmore,05:00,07:00,Even,Fenway,Park Dr,0.2201,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,f,2016-01-06 15:35:01+00,BOYLS6,8009,9171
206,Alleghany St,10M,Mission Hill,12:00,16:00,Even,Terrace St,Dead End,0.1928,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2018-05-31 13:51:09+00,ALLEG1,0,1018
207,Bowdoin Park,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Dead End,0.0466,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:40:00+00,BOWDO2,0,246
208,Clementine Park,7,South Dorchester,08:00,12:00,Even,Centre St,Dayton St,0.0845,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CLEME2,0,446
209,Chelsea St,9,East Boston,12:00,16:00,Odd,Maverick St,Porter St,0.2506,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:58:03+00,CHELS1,0,1323
210,Arborcrest Ter,7,South Dorchester,12:00,16:00,Odd,Gladeside Ave,Ridgeview Ave,0.0922,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ARBOR1,0,487
211,Bloomfield St,3,North Dorchester,12:00,16:00,Odd,Geneva Ave,Greenbrier St,0.3032,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BLOOM1,0,1601
212,Belfort St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Saxton St,0.1481,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BELFO1,0,782
213,Clarendon St,1S,South End,12:00,16:00,Odd,Tremont St,Columbus Ave,0.2502,,f,t,f,t,f,t,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,CLARE5,0,1321
214,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Even,Harrison Avenue Ext,Dead End,0.0496,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVENU2,618,880
215,Avery St,1T,Chinatown,00:01,07:00,,Washington St,Tremont St,0.0877,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,AVERY1,0,463
216,Bellevue St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Barry St,0.2564,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2018-03-27 19:16:59+00,BELLE5,939,2293
217,Cassnet St,3,North Dorchester,12:00,16:00,Odd,Dickens St,Dead End,0.0339,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CASSN1,0,179
218,Aspen St,10R,Roxbury,08:00,12:00,Even,Montrose St,Copeland St,0.0688,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ASPEN1,0,363
219,Bremen St,9,East Boston,12:00,16:00,Even,Porter St,Bennington St,0.6688,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BREME1,1832,5363
220,Braintree St,4,Allston/Brighton,08:00,12:00,Even,Franklin St,Everett St,0.2727,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRAIN3,0,1440
221,Brimmer St,1H,Beacon Hill,08:00,12:00,Even,Mount Vernon,Beacon St,0.2159,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2012-02-14 13:36:32+00,BRIMM1,0,1140
222,Church St,3,North Dorchester,08:00,12:00,Even,Adams St,East St,0.2900,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,CHURC3,0,1531
223,Cassnet St,3,North Dorchester,12:00,16:00,Even,Dickens St,Dead End,0.0339,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,CASSN1,0,179
224,Ayr Rd,4,Allston/Brighton,08:00,12:00,Even,Orkney Rd,Beacon St,0.0684,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,AYR R1,0,361
225,Chandler St,1S,South End,12:00,16:00,Even,Berkeley St,Columbus Ave,0.2229,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,t,2012-02-14 13:36:32+00,CHAND1,397,1574
226,Carson St,3,North Dorchester,08:00,12:00,Odd,Crescent Ave,Sydney St,0.1138,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CARSO1,0,601
227,Blue Hill Ave,10R,Roxbury,00:01,07:00,,Dudley St,Quincy St,0.7790,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BLUE 3,0,4113
228,Belfort St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Saxton St,0.1481,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BELFO1,0,782
229,Charlame St,10R,Roxbury,12:00,16:00,Even,Laurel St,Dead End,0.1182,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,CHARL2,0,624
230,Ayr Rd,4,Allston/Brighton,08:00,12:00,Odd,Orkney Rd,Beacon St,0.0684,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,AYR R1,0,361
231,Ashford St,4,Allston/Brighton,08:00,12:00,Even,Linden St,Babcock St,0.4869,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ASHFO1,0,2571
232,Babcock St,4,Allston/Brighton,08:00,12:00,Even,Brookline Town Line,Dead End,0.1970,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BABCO1,0,1040
233,Babcock St,4,Allston/Brighton,08:00,12:00,Odd,Brookline Town Line,Dead End,0.1970,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BABCO1,0,1040
234,Chester St,4,Allston/Brighton,08:00,12:00,Even,Brighton Av,Ashford St,0.1413,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,CHEST1,672,1418
235,Bennington St,9,East Boston,08:00,12:00,Odd,Meridian St,Prescott St,0.5362,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2016-09-09 17:02:50+00,BENNI1,0,2907
236,Beecher St,2,Jamaica Plain,08:00,12:00,Even,Paul Gore St,Boylston St,0.0919,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BEECH5,0,485
237,Aldwin Rd,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Brookway Rd,0.0396,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ALDWI1,0,209
238,Chestnut Hill Ave,4,Allston/Brighton,12:00,16:00,Odd,Commonwealth Ave,Brookline Town Line,0.2331,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,CHEST6,4451,5682
239,Astoria St,7,South Dorchester,12:00,16:00,Odd,Flint St,Dead End,0.1830,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ASTOR1,0,966
240,Braemore Rd,4,Allston/Brighton,12:00,16:00,Even,Commonwealth Ave,Chiswick Rd,0.0943,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BRAEM1,0,498
241,Bowdoin Ave,3,North Dorchester,12:00,16:00,Even,Eldon St,Nottingham St,0.3093,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-01 18:54:30+00,BOWDO1,0,1633
242,Amory St,2,Jamaica Plain,08:00,12:00,Odd,Boylston St,Williams St,0.7068,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,AMORY2,2459,6191
243,Baird St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Morton St,0.1117,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BAIRD1,0,590
244,Baird St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Morton St,0.1117,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,BAIRD1,0,590
245,Burney St,10M,Mission Hill,08:00,12:00,Odd,Tremont St,Delle Ave,0.0597,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2022-09-22 19:33:53+00,BURNE2,0,315
246,Brewer St,2,Jamaica Plain,12:00,16:00,Odd,Burroughs St,Eliot St,0.1146,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,BREWE1,0,605
247,Brookledge St,10R,Roxbury,08:00,12:00,Odd,Humboldt Ave,Elm Hill Ave,0.2225,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BROOK8,0,1175
248,Bakersfield St,3,North Dorchester,12:00,16:00,Even,Willis St,Stoughton St,0.1922,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BAKER4,0,1015
249,Alpine St,10R,Roxbury,12:00,16:00,Even,St James St,Regent St,0.1850,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,ALPIN1,0,977
250,Boston St,3,North Dorchester,08:00,12:00,Odd,Powers St,Columbia Rd,0.5703,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-06-05 15:29:58+00,BOSTO1,558,3569
251,Bakersfield St,3,North Dorchester,12:00,16:00,Odd,Willis St,Stoughton St,0.1922,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BAKER4,0,1015
252,Auburn St,1C,Charlestown,12:00,16:00,Even,Main St,Bunker Hill St,0.1320,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,AUBUR1,0,697
253,Albany St,1S,South End,00:01,07:00,,Herald St,Randolph St,0.3625,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,2012-02-29 15:06:53+00,ALBAN3,0,1914
254,Arcadia Ter,3,North Dorchester,08:00,12:00,Even,Arcadia St,Dead End,0.0241,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-06-19 13:15:12+00,ARCAD4,0,127
255,Clarendon St,1B,Back Bay,06:00,08:00,Odd,Boylston St,Commonwealth Ave,0.1186,,f,t,f,t,f,t,f,t,f,f,f,f,f,f,f,f,2020-03-26 12:44:34+00,CLARE5,2645,3271
256,Arbutus St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Irma St,0.1438,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ARBUT1,0,759
257,Charlesgate West,10F,Fenway/Kenmore,00:01,07:00,,Commonwealth Ave,Beacon St,0.0784,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,CHARL23,260,674
258,Arcadia St,2,Jamaica Plain,08:00,12:00,Even,School St,Atherton St,0.0769,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-06-19 13:15:38+00,ARCAD3,0,406
259,Baldwin St,1C,Charlestown,12:00,16:00,Even,Main St,Bunker Hill St,0.1019,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BALDW1,208,746
260,Armstrong St,2,Jamaica Plain,12:00,16:00,Even,Chestnut Ave,Mozart St,0.1049,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2017-07-11 15:17:23+00,ARMST1,0,554
261,Arklow St,2,Jamaica Plain,12:00,16:00,Even,Walden St,Round Hill St,0.0390,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ARKLO1,0,206
262,Baldwin St,1C,Charlestown,12:00,16:00,Odd,Main St,Bunker Hill St,0.1019,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,BALDW1,208,746
263,Baldwin St,1C,Charlestown,08:00,12:00,Even,Bunker Hill St,Medford St,0.0964,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BALDW1,746,1255
264,Alpine St,10R,Roxbury,12:00,16:00,Odd,St James St,Regent St,0.1850,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,ALPIN1,0,977
265,Baldwin St,1C,Charlestown,08:00,12:00,Odd,Bunker Hill St,Medford St,0.0964,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,BALDW1,746,1255
266,Athens St,5,South Boston,09:00,13:00,Even,D St,Dorchester St,0.3606,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ATHEN2,1247,3151
267,Broadway,1B,Back Bay,00:01,07:00,,Columbus Ave,Stuart St,0.0430,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,BROAD2,0,227
